,station,change_CRIME_mean,change_CRIME_sem,long,lat
665,08246f1f-1f3f-11e7-bf6b-3863bb334450,,,-77.051698,38.857785
666,0824bc00-1f3f-11e7-bf6b-3863bb334450,64.0,,-77.004615,38.91066
667,730f282a-2f5b-4fda-b82f-5c94b3d5a2a6,,,-77.23034,38.92245
668,082612c1-1f3f-11e7-bf6b-3863bb334450,-165.0,,-76.992786,38.896226
669,068e6359-1741-4240-9ed1-07a9038bc319,2.0,,-76.960054,38.936213
670,08265563-1f3f-11e7-bf6b-3863bb334450,,,-77.164969,39.121327
671,0824960b-1f3f-11e7-bf6b-3863bb334450,47.0,,-77.0135,38.9126
672,d4e8307d-5fb2-4ece-a66a-1522b1ebf79c,,,-77.016059,38.782633
673,0826029e-1f3f-11e7-bf6b-3863bb334450,,,-77.068121,38.86215
674,082483c2-1f3f-11e7-bf6b-3863bb334450,0.0,,-77.0259,38.9172
675,d39e9b29-0ba7-453f-9f1e-b0a856d448b7,,,-77.082089,38.892556
676,082543d4-1f3f-11e7-bf6b-3863bb334450,-4.0,,-77.045128,38.894722
677,08259009-1f3f-11e7-bf6b-3863bb334450,150.0,,-77.025672,38.920387
678,2f12b7e0-a0f1-49ed-92d8-784133ea9168,,,-77.051097,39.047323
679,08247a21-1f3f-11e7-bf6b-3863bb334450,205.0,,-77.0323,38.9086
680,082616fc-1f3f-11e7-bf6b-3863bb334450,,,-77.127671,38.884829
681,5982cdb9-2f4d-490f-8e7c-030adfac87be,,,-77.16212,38.88715
682,08261a52-1f3f-11e7-bf6b-3863bb334450,-82.0,,-77.008133,38.831516
683,13a88d55-7065-4bf0-9472-b78e8fafdfb3,,,-77.230632,38.872642
684,08261c65-1f3f-11e7-bf6b-3863bb334450,-125.0,,-77.032375,38.925284
685,3d461075-4edb-497f-89d7-b7beb7595b20,181.0,,-77.033381,38.896465
686,08256a59-1f3f-11e7-bf6b-3863bb334450,-41.0,,-77.001955,38.887378
687,5f060548-684b-469b-8825-66c80d77a874,,,-77.128015,38.887914
688,99ddcd49-1312-4d80-8030-9bc2732deb5c,27.0,,-77.012443,38.876211
689,0824c0d5-1f3f-11e7-bf6b-3863bb334450,12.0,,-76.982872,38.900413
690,3ced143d-294e-4050-80a7-b40d76c42c0d,,,-77.1257,39.04873
691,e710493d-96af-49da-a8ed-8e3e7301c82c,-9.0,,-77.106913,38.935839
692,082615b7-1f3f-11e7-bf6b-3863bb334450,,,-77.059817,38.80704
693,79ae0ec5-9bbd-41ee-a9e9-7753233b5e77,171.0,,-76.999167,38.907287
694,7fcbf92d-a257-4973-828b-181d5602eee5,202.0,,-77.034674,38.905424
695,9b9156b3-51c3-44c8-af49-46e3f4dea30f,-23.0,,-77.019125,38.937135
696,08249480-1f3f-11e7-bf6b-3863bb334450,-37.0,,-76.9862,38.8803
697,5efd5ecc-a734-4e7b-9142-a500a317df60,,,-76.940133,38.95548
698,0826410b-1f3f-11e7-bf6b-3863bb334450,,,-77.227417,38.923083
699,082513a4-1f3f-11e7-bf6b-3863bb334450,44.0,,-77.017445,38.88412
700,1890899920583743818,,,-77.213879,38.916908
701,082496d9-1f3f-11e7-bf6b-3863bb334450,-20.0,,-77.087171,38.938736
702,7641069c-42a6-4e3e-9769-7df51da6978d,-62.0,,-76.977688,38.857369
703,1872701449888114846,,,-77.271483,38.86476
704,8321ef62-caa3-45ea-95b2-4a4a97964625,,,-77.055911,38.806002
705,0824a4ce-1f3f-11e7-bf6b-3863bb334450,106.0,,-77.02227,38.905737
706,60b9672e-7668-431b-801b-affaccb680bb,29.0,,-77.018135,38.921233
707,5e229707-ae42-42f7-b31d-1a65af253027,,,-77.105564,38.818509
708,72b359a7-f70e-4b97-aaf6-2b26f09f19b1,-101.0,,-76.97557,38.84377
709,71686e8c-9f47-4a65-8840-c7276be3786e,,,-77.082491,38.864694
710,0824821f-1f3f-11e7-bf6b-3863bb334450,12.0,,-76.988039,38.867373
711,84223eb6-9964-4bd7-85f0-2b6a316c3ba1,,,-77.355299,38.949008
712,bc4fc3e2-2050-4571-851b-47f062319f95,,,-77.354067,38.938797
713,fe33785a-90bb-40e0-9dce-91968006a5c6,,,-77.11893,38.814305
714,115f58ec-eddc-40cf-a789-13517d5df2a4,-10.0,,-76.960696,38.921986
715,08261977-1f3f-11e7-bf6b-3863bb334450,227.0,,-77.031737,38.903658
716,08247269-1f3f-11e7-bf6b-3863bb334450,,,-77.0502,38.8426
717,9a93cdb5-bd4e-43b8-87f3-81dc9063999f,95.0,,-77.000736,38.876751
718,08248172-1f3f-11e7-bf6b-3863bb334450,-64.0,,-76.994578,38.862601
719,c7402dc0-b498-47b0-8977-2b9d671a62bb,-9.0,,-77.075277,38.939674
720,2005163140164225490,,,-76.939269,38.978008
721,08256549-1f3f-11e7-bf6b-3863bb334450,-21.0,,-76.990037,38.863897
722,b053927b-0761-40d0-a3ff-8a63fa1c7141,,,-77.115438,39.051022
723,08253c00-1f3f-11e7-bf6b-3863bb334450,,,-77.050276,38.811456
724,0825f9b6-1f3f-11e7-bf6b-3863bb334450,,,-77.053096,38.820932
725,08247e59-1f3f-11e7-bf6b-3863bb334450,-3.0,,-77.0315,38.9308
726,082495aa-1f3f-11e7-bf6b-3863bb334450,58.0,,-77.063896,38.944551
727,d8a01502-8d6c-449f-852d-d6b409e56e11,-10.0,,-77.085646,38.909701
728,8d485a67-09d5-4550-8438-f1fa2f463bc2,,,-77.07716,38.862862
729,0824a53f-1f3f-11e7-bf6b-3863bb334450,-35.0,,-77.043358,38.927872
730,08260549-1f3f-11e7-bf6b-3863bb334450,70.0,,-77.02277,38.90864
731,92dd5072-b877-45d6-ba24-c5acbe66733b,-86.0,,-76.979634,38.897808
732,b8b6903d-fabc-48aa-af9b-2c5fb29344b9,244.0,,-77.005649,38.902386
733,55d3b43f-4ad3-4d65-889a-560ebe6126bf,,,-77.0167,38.7859
734,b8ba3b0d-9efa-4093-8baa-bb3e7d384c46,,,-77.082463,38.802738
735,0824eea3-1f3f-11e7-bf6b-3863bb334450,,,-77.079375,38.892164
736,08247d46-1f3f-11e7-bf6b-3863bb334450,-111.0,,-77.019181,38.902734
737,08252874-1f3f-11e7-bf6b-3863bb334450,-48.0,,-76.985238,38.866611
738,0825f794-1f3f-11e7-bf6b-3863bb334450,,,-77.068952,38.801111
739,0824a623-1f3f-11e7-bf6b-3863bb334450,192.0,,-77.06269,38.90375
740,0825f807-1f3f-11e7-bf6b-3863bb334450,,,-77.047494,38.82175
741,8083cb0d-c3a4-417e-b46e-afe6cf1a7e67,-89.0,,-77.0009,38.836
742,082642bd-1f3f-11e7-bf6b-3863bb334450,-75.0,,-76.990121,38.882489
743,affeb890-08dc-46d2-9f8a-3eedf4452640,216.0,,-77.038627,38.906767
744,08249345-1f3f-11e7-bf6b-3863bb334450,132.0,,-77.03863,38.90276
745,0825962a-1f3f-11e7-bf6b-3863bb334450,,,-77.15741,39.123513
746,1936549598369980886,-47.0,,-76.970997,38.868356
747,ccd82461-11b7-4553-b70b-6cb7e5e4f8c2,,,-77.00103,38.798749
748,65c9578a-8bda-4908-b626-06371c09338b,,,-77.22997,38.870093
749,0824cd3d-1f3f-11e7-bf6b-3863bb334450,2.0,,-77.043074,38.892212
750,082618a7-1f3f-11e7-bf6b-3863bb334450,,,-77.051168,38.999679
751,0824e189-1f3f-11e7-bf6b-3863bb334450,39.0,,-77.070334,38.922581
752,eab74a15-a9dd-4813-a6a9-c445782f6920,-153.0,,-76.984512,38.855004
753,8429af9f-3adc-4db6-b96a-7fd9c75fe3a3,32.0,,-77.046913,38.898302
754,08247896-1f3f-11e7-bf6b-3863bb334450,22.0,,-77.017807,38.876941
755,a0121df5-4df5-425f-afb8-77dc94dc6d1b,,,-77.351837,38.973625
756,1923638474906011698,178.0,,-77.035866,38.902677
757,0825fff6-1f3f-11e7-bf6b-3863bb334450,2.0,,-77.043182,38.898412
758,08251f93-1f3f-11e7-bf6b-3863bb334450,16.0,,-77.077271,38.922649
759,ac598bfa-89c4-4229-a397-a6279b4cd536,,,-76.941867,39.077875
760,0825bce9-1f3f-11e7-bf6b-3863bb334450,,,-77.109647,38.999634
761,08261bf4-1f3f-11e7-bf6b-3863bb334450,,,-77.0447,38.799267
762,08264325-1f3f-11e7-bf6b-3863bb334450,135.0,,-77.002239,38.957463
763,082553a7-1f3f-11e7-bf6b-3863bb334450,-140.0,,-76.995193,38.889988
764,08259804-1f3f-11e7-bf6b-3863bb334450,-5.0,,-77.02935,38.990249
765,50a19df9-344a-49e6-aeab-f244d9a333c8,,,-77.217376,38.926973
766,0825e147-1f3f-11e7-bf6b-3863bb334450,,,-77.145803,39.085394
767,0825feb6-1f3f-11e7-bf6b-3863bb334450,,,-77.104562,38.896456
768,5a3453ad-43af-495d-ba1f-e8be6b66e2e8,-45.0,,-76.96128,38.890461
769,0825b10b-1f3f-11e7-bf6b-3863bb334450,138.0,,-77.01121,38.975
770,08263b08-1f3f-11e7-bf6b-3863bb334450,,,-77.339391,38.946608
771,314fc12d-7275-4936-a245-a1febd3c95df,195.0,,-77.011987,38.903819
772,21858490-7495-4942-b0eb-5e956db26b16,-29.0,,-77.010815,38.869683
773,0825fd09-1f3f-11e7-bf6b-3863bb334450,,,-77.034499,38.997653
774,082566d7-1f3f-11e7-bf6b-3863bb334450,,,-77.105022,38.852248
775,0825b42a-1f3f-11e7-bf6b-3863bb334450,,,-77.141378,39.076331
776,47ea64ba-00cd-4762-a90c-240244d1e4c8,-5.0,,-77.039778,38.896604
777,082498ac-1f3f-11e7-bf6b-3863bb334450,-86.0,,-76.971015,38.873057
778,08264250-1f3f-11e7-bf6b-3863bb334450,-18.0,,-77.034449,38.919019
779,08261ccf-1f3f-11e7-bf6b-3863bb334450,,,-77.049265,38.822738
