NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID,geometry,Name,Opening Year
17th St & Independence Ave SW,classic,082623bf-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:08Z,7,0,8,0,4,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.888097,-77.038325,2024-10-22T07:07:28Z,217279617,"{'type': 'Point', 'coordinates': [-77.03832714371035, 38.8881077352928]}",17th St & Independence Ave SW,2016.0
Merrilee Dr & Lauren Elizabeth Lane,classic,a77b8993-6d68-425e-a37a-0e613a7cb17a,,2024-10-22T07:06:08Z,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.878572,-77.230766,2024-10-22T07:07:28Z,217279618,"{'type': 'Point', 'coordinates': [-77.23077381454392, 38.87858035236856]}",Merrilee Dr & Lauren Elizabeth Lane,2020.0
Livingston Rd & 3rd St SE,classic,d72b1790-0fea-4af8-9d2a-fd4d4db24d1a,,2024-10-22T07:06:08Z,8,0,7,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.82373,-77.00223,2024-10-22T07:07:28Z,217279619,"{'type': 'Point', 'coordinates': [-77.002236360431, 38.82373977431881]}",Livingston Rd & 3rd St SE,2017.0
Waterfront Park,classic,94b1507c-7f76-483c-b06a-a4131e0b5970,,2024-10-22T07:06:05Z,1,0,18,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.874821,-77.020788,2024-10-22T07:07:28Z,217279620,"{'type': 'Point', 'coordinates': [-77.02079180930939, 38.87482479809384]}",Waterfront Park,2023.0
Emma Lee St & Morris St,classic,3d8b6392-9572-4c65-b71c-fd8f03af9ab2,,2024-10-22T07:06:05Z,5,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.877818,-77.209421,2024-10-22T07:07:28Z,217279621,"{'type': 'Point', 'coordinates': [-77.20942773528505, 38.877827841056245]}",,
Mt Vernon Trail & S. Washington St.,classic,8d8a3add-40b4-41ba-bffe-5a754ebc1625,,2024-10-22T07:06:09Z,2,0,10,5,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.793065,-77.049436,2024-10-22T07:07:28Z,217279622,"{'type': 'Point', 'coordinates': [-77.04944177137979, 38.793073403367494]}",Mt Vernon Trail & S. Washington St.,2021.0
Garland Ave & Walden Rd,classic,a3761e59-db36-4b61-8bb3-8d523af69b96,,2024-10-22T07:06:15Z,0,0,14,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,39.00048,-77.00077,2024-10-22T07:07:28Z,217279623,"{'type': 'Point', 'coordinates': [-77.00077576831063, 39.000483364662436]}",Garland Ave & Walden Rd,2019.0
12th & L St NW,classic,082537e4-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:15Z,6,0,13,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.903819,-77.0284,2024-10-22T07:07:28Z,217279624,"{'type': 'Point', 'coordinates': [-77.02839775356951, 38.90383017230036]}",12th & L St NW,2012.0
Marymount University / Yorktown Blvd & 26th St N,classic,5eb5b5a7-db69-4d8a-a16a-604678a544b7,,2024-10-22T07:06:15Z,10,0,4,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.904252,-77.127776,2024-10-22T07:07:28Z,217279625,"{'type': 'Point', 'coordinates': [-77.12777694166819, 38.904259207079875]}",Marymount University / Yorktown Blvd & 26th St N,2023.0
16th St & North Carolina Ave NE,classic,1932168474073292810,,2024-10-22T07:06:15Z,4,0,12,5,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",,DCA-CABI,,38.893062,-76.982464,2024-10-22T07:07:28Z,217279626,"{'type': 'Point', 'coordinates': [-76.98246960207273, 38.89306731547635]}",,
N Shore Dr & Bandit Loop,classic,1900964406001033780,,2024-10-22T07:06:15Z,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",,DCA-CABI,,38.95937,-77.331794,2024-10-22T07:07:28Z,217279627,"{'type': 'Point', 'coordinates': [-77.33179550020643, 38.959376498404595]}",,
14th & Otis Pl NW,classic,2a43f4e2-4102-482e-8879-245cf7555c6b,,2024-10-22T07:06:15Z,17,0,4,2,4,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.934405,-77.032687,2024-10-22T07:07:28Z,217279628,"{'type': 'Point', 'coordinates': [-77.03268895977278, 38.93441232871069]}",14th & Otis Pl NW,2020.0
Soapstone Dr Convenience Center,classic,85c2fb24-d241-4550-8968-2cdf85462af7,,2024-10-22T07:06:10Z,2,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.93051,-77.345874,2024-10-22T07:07:28Z,217279629,"{'type': 'Point', 'coordinates': [-77.34588165813638, 38.93051796625757]}",Soapstone Dr Convenience Center,2023.0
Golf Course Sq and Golf Course Dr,classic,13c42471-96ab-441d-9a4c-bc57f7af6f9b,,2024-10-22T07:06:10Z,9,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.944013,-77.353552,2024-10-22T07:07:28Z,217279630,"{'type': 'Point', 'coordinates': [-77.3535489777337, 38.94401658072358]}",Golf Course Sq and Golf Course Dr,2022.0
East Falls Church Metro / Sycamore St & 19th St N,classic,08261f4b-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:13Z,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.885321,-77.156427,2024-10-22T07:07:28Z,217279631,"{'type': 'Point', 'coordinates': [-77.15643084301905, 38.88532476904716]}",East Falls Church Metro / Sycamore St & 19th St N,2020.0
Shady Grove Metro West,classic,0825e56c-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:13Z,17,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",43,DCA-CABI,,39.119765,-77.166093,2024-10-22T07:07:28Z,217279632,"{'type': 'Point', 'coordinates': [-77.16609358135037, 39.1197765714421]}",Shady Grove Metro West,2014.0
Washington & Independence Ave SW/HHS,classic,08256e11-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:13Z,16,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.886978,-77.013769,2024-10-22T07:07:28Z,217279633,"{'type': 'Point', 'coordinates': [-77.01377596343742, 38.88698716399391]}",Washington & Independence Ave SW/HHS,2013.0
Reston Town Center Metro South,classic,5dfab137-f65a-41c0-99ef-d58f29a735b2,,2024-10-22T07:06:14Z,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,DCA-CABI,,38.9523,-77.361466,2024-10-22T07:07:28Z,217279634,"{'type': 'Point', 'coordinates': [-77.36146969354091, 38.95230706338877]}",Reston Town Center Metro South,2023.0
15th & Euclid St NW,classic,0825525a-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:14Z,0,1,13,12,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.92333,-77.0352,2024-10-22T07:07:28Z,217279635,"{'type': 'Point', 'coordinates': [-77.0351978533488, 38.923340383118344]}",15th & Euclid St NW,2022.0
Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,classic,0825f2b1-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:14Z,10,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",44,DCA-CABI,,38.984691,-77.094537,2024-10-22T07:07:28Z,217279636,"{'type': 'Point', 'coordinates': [-77.09454200434672, 38.98469882467219]}",Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,2020.0
Mount Vernon Ave & Four Mile Run Park,classic,08262494-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:17Z,1,0,12,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.843422,-77.064016,2024-10-22T07:07:28Z,217279637,"{'type': 'Point', 'coordinates': [-77.06401370610591, 38.84343275581611]}",Mount Vernon Ave & Four Mile Run Park,2016.0
Wilson Blvd & N Oak St,classic,83c9bc80-bc42-4e5d-9f5e-6c24812e6e37,,2024-10-22T07:06:17Z,10,0,7,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",41,DCA-CABI,,38.895068,-77.07386,2024-10-22T07:07:28Z,217279638,"{'type': 'Point', 'coordinates': [-77.07385833572908, 38.89507216351459]}",Wilson Blvd & N Oak St,2021.0
53rd & D St SE/C.W. Harris Elementary,classic,12b1c990-90e7-4fef-a5b9-c78d4c81af96,,2024-10-22T07:06:17Z,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.883318,-76.925315,2024-10-22T07:07:28Z,217279639,"{'type': 'Point', 'coordinates': [-76.92531702798831, 38.883324713596444]}",53rd & D St SE/C.W. Harris Elementary,2021.0
Yuma St & Tenley Circle NW,classic,0826139b-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:20Z,18,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.946182,-77.08059,2024-10-22T07:07:28Z,217279640,"{'type': 'Point', 'coordinates': [-77.08059045022505, 38.94618998362212]}",Yuma St & Tenley Circle NW,2016.0
Wheaton Metro / Georgia Ave & Reedie Dr,classic,08265124-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:18Z,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,39.038424,-77.05102,2024-10-22T07:07:28Z,217279641,"{'type': 'Point', 'coordinates': [-77.05102134201525, 39.03843258156108]}",Wheaton Metro / Georgia Ave & Reedie Dr,2020.0
1st & Q St SW,classic,84a0159b-5f00-417a-8f06-6c7c8437049f,,2024-10-22T07:06:18Z,1,0,14,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.870824,-77.011915,2024-10-22T07:07:28Z,217279642,"{'type': 'Point', 'coordinates': [-77.01191756412977, 38.870835318425655]}",1st & Q St SW,2023.0
1301 McCormick Dr / Wayne K. Curry Admin Bldg,classic,987decdd-577d-4614-a6eb-307944a634b4,,2024-10-22T07:06:19Z,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.908391,-76.843263,2024-10-22T07:07:28Z,217279643,"{'type': 'Point', 'coordinates': [-76.84326947721796, 38.90839483034173]}",1301 McCormick Dr / Wayne K. Curry Admin Bldg,2020.0
Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,classic,7c46ff05-4fca-44e6-a50b-acbc57e8100b,,2024-10-22T07:06:16Z,13,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.81909,-77.01033,2024-10-22T07:07:28Z,217279644,"{'type': 'Point', 'coordinates': [-77.01033135566402, 38.819099971773255]}",Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,2017.0
Columbia Rd & Belmont St NW,classic,0824f461-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:19Z,3,0,16,12,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.920669,-77.04368,2024-10-22T07:07:28Z,217279645,"{'type': 'Point', 'coordinates': [-77.04368375313817, 38.92068006308214]}",Columbia Rd & Belmont St NW,2011.0
7th & F St NW / National Portrait Gallery,classic,0824c772-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:22Z,25,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,"KEY,CREDITCARD",42,DCA-CABI,,38.897283,-77.022191,2024-10-22T07:07:28Z,217279646,"{'type': 'Point', 'coordinates': [-77.02219321670928, 38.89729144668043]}",7th & F St NW / National Portrait Gallery,2011.0
Kansas Ave & Tuckerman St NW / Lamond Rec ,classic,1934289487117353510,,2024-10-22T07:06:22Z,3,0,12,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",,DCA-CABI,,38.967492,-77.007003,2024-10-22T07:07:28Z,217279647,"{'type': 'Point', 'coordinates': [-77.00700653030519, 38.96750408223806]}",,
Commerce St & Fayette St,classic,08253b95-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:22Z,5,0,9,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.805648,-77.05293,2024-10-22T07:07:28Z,217279648,"{'type': 'Point', 'coordinates': [-77.05292739870575, 38.805656762649896]}",Commerce St & Fayette St,2012.0
McLean Metro,classic,6ffb5d30-d3f4-462b-8182-c552bebc9310,,2024-10-22T07:06:26Z,6,0,13,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,DCA-CABI,,38.924002,-77.208127,2024-10-22T07:07:28Z,217279649,"{'type': 'Point', 'coordinates': [-77.20813337670289, 38.92400712102636]}",McLean Metro,2019.0
Monroe St & Monroe Pl,classic,082595a1-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:27Z,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.083673,-77.149162,2024-10-22T07:07:28Z,217279650,"{'type': 'Point', 'coordinates': [-77.14916934022554, 39.083677293404946]}",Monroe St & Monroe Pl,2013.0
Constitution Ave & 2nd St NW/DOL,classic,08256d91-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:25Z,19,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.892275,-77.013917,2024-10-22T07:07:28Z,217279651,"{'type': 'Point', 'coordinates': [-77.01391530978563, 38.89228407313118]}",Constitution Ave & 2nd St NW/DOL,2013.0
Braddock Rd Metro North,classic,08253c6b-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:24Z,8,0,21,20,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,29,"KEY,CREDITCARD",40,DCA-CABI,,38.814577,-77.052808,2024-10-22T07:07:28Z,217279652,"{'type': 'Point', 'coordinates': [-77.05280735625495, 38.81458423630636]}",Braddock Rd Metro North,2022.0
19th St N & Ft Myer Dr,classic,0824ea2c-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:21Z,5,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.897218,-77.072143,2024-10-22T07:07:28Z,217279653,"{'type': 'Point', 'coordinates': [-77.0721429311417, 38.89722623579983]}",19th St N & Ft Myer Dr,2023.0
The Mall at Prince Georges,classic,d34d2639-ee43-4892-818f-f01116813744,,2024-10-22T07:06:24Z,14,0,2,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,DCA-CABI,,38.968842,-76.954171,2024-10-22T07:07:28Z,217279654,"{'type': 'Point', 'coordinates': [-76.9541680587669, 38.968846548152364]}",The Mall at Prince Georges,2020.0
Army Navy Dr & Fern St,classic,0a5dbbe0-1325-49af-9fca-f0748ca06dc0,,2024-10-22T07:06:24Z,0,0,14,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.864838,-77.056873,2024-10-22T07:07:28Z,217279655,"{'type': 'Point', 'coordinates': [-77.05687743100754, 38.8648494967217]}",Army Navy Dr & Fern St,2023.0
Reservoir Rd & 38th St NW,classic,7a19d0e7-2b3c-4805-b843-1aec84a05bfe,,2024-10-22T07:06:25Z,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.912614,-77.074323,2024-10-22T07:07:28Z,217279656,"{'type': 'Point', 'coordinates': [-77.07432618758006, 38.91262014623348]}",Reservoir Rd & 38th St NW,2020.0
N Shore Dr & Wainwright Dr,classic,c98241f4-a3c0-4eb8-86bd-dd057baa0192,,2024-10-22T07:06:28Z,3,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.963782,-77.349764,2024-10-22T07:07:28Z,217279657,"{'type': 'Point', 'coordinates': [-77.34977011027662, 38.963792236620115]}",N Shore Dr & Wainwright Dr,2023.0
22nd & H St NW,classic,d325a449-32d7-488d-b746-9455ad003834,,2024-10-22T07:04:32Z,7,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",42,DCA-CABI,,38.898925,-77.048852,2024-10-22T07:07:28Z,217279658,"{'type': 'Point', 'coordinates': [-77.04885804538797, 38.89893186796685]}",22nd & H St NW,2017.0
24th St & Rhode Island Ave NE,classic,77cd13d5-f671-437a-a59c-bcc74c6b211e,,2024-10-22T07:04:30Z,6,0,9,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.930774,-76.972851,2024-10-22T07:07:28Z,217279659,"{'type': 'Point', 'coordinates': [-76.97285319777416, 38.93078340081694]}",,
14th & Belmont St NW,classic,08258d95-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:42Z,4,0,9,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.921074,-77.031887,2024-10-22T07:07:28Z,217279660,"{'type': 'Point', 'coordinates': [-77.03188716749756, 38.92108024402045]}",14th & Belmont St NW,2013.0
Seatrend Way & Topsails Ln,classic,1917259953969440770,,2024-10-22T07:04:42Z,1,0,9,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.775639,-77.160014,2024-10-22T07:07:28Z,217279661,"{'type': 'Point', 'coordinates': [-77.16001146142045, 38.775650703949886]}",,
N Pershing Dr & N George Mason Dr,classic,082572b6-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:42Z,8,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.871822,-77.107906,2024-10-22T07:07:28Z,217279662,"{'type': 'Point', 'coordinates': [-77.10790971564218, 38.871831042098115]}",N Pershing Dr & N George Mason Dr,2023.0
Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon,classic,55d4e20d-6b27-485e-8115-4046ac2313ea,,2024-10-22T07:04:42Z,5,0,14,13,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.916501,-77.090911,2024-10-22T07:07:28Z,217279663,"{'type': 'Point', 'coordinates': [-77.09091162952602, 38.91650903030781]}",,
14th & Quincy St NW,classic,08247c29-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:44Z,10,0,5,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.938024,-77.032688,2024-10-22T07:07:28Z,217279664,"{'type': 'Point', 'coordinates': [-77.03269062024454, 38.93803366509726]}",,
12th St & New York Ave NW,classic,b554d2fc-8912-4730-b2cb-9a3e1a96b223,,2024-10-22T07:04:46Z,24,0,1,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.901104,-77.028061,2024-10-22T07:07:28Z,217279665,"{'type': 'Point', 'coordinates': [-77.02806234761002, 38.90110972962085]}",,
Arlington Blvd & Fairfax Dr,classic,abd8bd04-94ec-4818-baf5-7f79742e982c,,2024-10-22T07:04:46Z,6,1,9,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",41,DCA-CABI,,38.886256,-77.084262,2024-10-22T07:07:28Z,217279666,"{'type': 'Point', 'coordinates': [-77.0842687033841, 38.886263931011385]}",Arlington Blvd & Fairfax Dr,2021.0
Clark St & 26th St S,classic,0824739d-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:47Z,0,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.850688,-77.05152,2024-10-22T07:07:28Z,217279667,"{'type': 'Point', 'coordinates': [-77.0515207671615, 38.85069974380044]}",Clark St & 26th St S,2020.0
Falls Church City Hall / Park Ave & Little Falls St,classic,3735d025-7e82-467c-8844-29d08d66b0e4,,2024-10-22T07:04:47Z,6,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,DCA-CABI,,38.885434,-77.173605,2024-10-22T07:07:28Z,217279668,"{'type': 'Point', 'coordinates': [-77.17360464058258, 38.885444639483865]}",Falls Church City Hall / Park Ave & Little Falls St,2020.0
34th & Water St NW,classic,0825f3d4-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:47Z,11,0,6,3,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.903732,-77.067529,2024-10-22T07:07:28Z,217279669,"{'type': 'Point', 'coordinates': [-77.06752647118289, 38.90374204130969]}",34th & Water St NW,2014.0
Columbia Pike & S Greenbrier St,classic,f0d7675e-2ce0-41e7-94f5-28ca712fa456,,2024-10-22T07:04:47Z,12,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.854019,-77.118106,2024-10-22T07:07:28Z,217279670,"{'type': 'Point', 'coordinates': [-77.1181132561667, 38.85402952659656]}",Columbia Pike & S Greenbrier St,2022.0
King Farm Blvd & Piccard Dr,classic,0825b7cc-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:43Z,12,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.110314,-77.182669,2024-10-22T07:07:28Z,217279671,"{'type': 'Point', 'coordinates': [-77.18267497041533, 39.110320554982316]}",King Farm Blvd & Piccard Dr,2013.0
Langston Blvd & N Cleveland St,classic,0825f4f2-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:43Z,7,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.894941,-77.09169,2024-10-22T07:07:28Z,217279672,"{'type': 'Point', 'coordinates': [-77.09169107392545, 38.89495142658261]}",Langston Blvd & N Cleveland St,2022.0
